sampleID,allphotos,famacha_score,calinch_pixel,calCM_pixel,errcalposition,errrearposition,errsideposition,calsidebodyarea,calsidebellyht,calsidelength,calsidewither,calsidedepth,reardepth,rearht,rearbellyht,rearwidth,sidebodyarea,sidebellyht,sidelength,sidewither,sidedepth,girth,ADAPTMapKGS,ADAPTMapLBS,tape,weight,chest,ht,len,crosschk
MDGA-4-hi,"[('2013_Validation_GEO_MDGA_R0012824.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012827.png', 'SIGN')]",missed,0.303659895,0.771296128,1,0.99687426,1,4002.255609,41.64999092,86.38516636,87.15646248,45.50647156,45.50647156,88.77491993,43.26844837,28.34829376,4002.255609,41.64999092,86.38516636,87.15646248,45.50647156,116.0107941,37.22828972,82.07439665,130,119,90,77,79,V-04-MDGA.Yth-4
MDGA-4-lo,"[('2013_Validation_GEO_MDGA_R0012831.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012833.png', 'SIGN')]",missed,0.272724965,0.692721407,1,0.997478681,1,3851.53102,45.02689143,83.12656879,85.89745441,40.87056299,40.87056299,83.75115366,42.88059067,25.46035071,3851.53102,45.02689143,83.12656879,85.89745441,40.87056299,104.1923556,32.40887625,71.44940001,130,119,90,77,79,V-04-MDGA.Yth-4
MDGA-5-hi,"[('2013_Validation_GEO_MDGA_R0012838.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012840.png', 'SIGN')]",missed,0.286922765,0.728783818,1,0.990852814,1,2523.77836,38.62554233,71.42081413,71.42081413,32.79527179,32.79527179,68.21416533,35.41889354,23.61259569,2523.77836,38.62554233,71.42081413,71.42081413,32.79527179,88.60527104,20.57382491,45.3575568,98,76,81,66,62,V-05-MDGA.Yth-5
MDGA-5-lo,"[('2013_Validation_GEO_MDGA_R0012846.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012848.png', 'SIGN')]",missed,0.222835391,0.56600189,1,0.999113293,1,3036.600141,39.05413042,69.0522306,70.75023627,31.69610585,31.69610585,71.17722015,39.4811143,21.13073723,3036.600141,39.05413042,69.0522306,70.75023627,31.69610585,82.98021107,23.41150024,51.61356515,98,76,81,66,62,V-05-MDGA.Yth-5
MDGA-6-hi,"[('2013_Validation_GEO_MDGA_R0012856.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012858.png', 'SIGN')]",missed,0.293611686,0.745773676,1,0.977313731,1,1757.788556,28.33939971,58.91612044,56.67879941,28.33939971,28.33939971,47.82273701,19.4833373,20.07374146,1757.788556,28.33939971,58.91612044,56.67879941,28.33939971,76.04718431,14.08563351,31.05353161,57,45,64,51,58,V-06-MDGA.Yth-6
MDGA-6-lo,"[('2013_Validation_GEO_MDGA_R0012862.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012864.png', 'SIGN')]",missed,0.256885074,0.652488085,1,0.995500686,1,2096.444216,25.44703531,60.68139188,54.15651104,28.70947573,28.70947573,53.75391201,25.04443628,25.65527618,2096.444216,25.44703531,60.68139188,54.15651104,28.70947573,85.39595262,20.63988337,45.5031909,57,45,64,51,58,V-06-MDGA.Yth-6
MDGA-7-hi,"[('2013_Validation_GEO_MDGA_R0012869.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012873.png', 'SIGN')]",missed,0.243902439,0.619512191,1,0.996034107,1,2035.71706,23.54146326,57.61463377,51.41951186,27.8780486,27.8780486,55.75609719,27.8780486,27.21428553,2035.71706,23.54146326,57.61463377,51.41951186,27.8780486,86.53883609,20.53824689,45.27912065,59,43,65,51,54,V-07-MDGA.Yth-7
MDGA-7-lo,"[('2013_Validation_GEO_MDGA_R0012877.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012879.png', 'SIGN')]",missed,0.227272727,0.577272723,1,0.996026701,1,2451.677257,27.131818,60.03636324,57.14999962,30.01818162,30.01818162,60.66174202,30.6435604,23.76439378,2451.677257,27.131818,60.03636324,57.14999962,30.01818162,84.48147189,23.53676381,51.88972427,59,43,65,51,54,V-07-MDGA.Yth-7
MDGA-8-hi,"[('2013_Validation_GEO_MDGA_R0012883.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012885.png', 'SIGN')]",missed,0.268427485,0.681805807,1,0.988315679,1,1643.8338,25.22681485,56.58988197,50.45362971,25.22681485,25.22681485,46.93360903,21.70679418,18.1867735,1643.8338,25.22681485,56.58988197,50.45362971,25.22681485,68.19390512,11.86886261,26.16638436,50,34,61,47,50,V-08-MDGA.Yth-8
MDGA-8-lo,"[('2013_Validation_GEO_MDGA_R0012890.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012892.png', 'SIGN')]",missed,0.256410256,0.651282047,1,0.993738455,1,1911.512808,26.05128188,57.96410218,53.40512785,27.35384597,27.35384597,56.14736805,28.79352208,18.71578935,1911.512808,26.05128188,57.96410218,53.40512785,27.35384597,72.36601394,15.69157175,34.59402227,50,34,61,47,50,V-08-MDGA.Yth-8
MDGA-9-hi,"[('2013_Validation_GEO_MDGA_R0012899.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012901.png', 'SIGN')]",missed,0.277777778,0.705555551,1,0.988977072,1,899.5833274,24.69444428,40.92222195,44.44999971,19.75555543,19.75555543,44.44999971,24.69444428,14.19930546,899.5833274,24.69444428,40.92222195,44.44999971,19.75555543,53.33617076,4.372354546,9.639399606,24,16,47,42,35,V-09-MDGA.Yth-9
MDGA-9-lo,"[('2013_Validation_GEO_MDGA_R0012905.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012907.png', 'SIGN')]",missed,0.277777778,0.705555551,1,0.987554759,1,1099.255548,27.51666649,45.15555526,49.38888856,21.87222208,21.87222208,44.35200588,22.4797838,15.79660483,1099.255548,27.51666649,45.15555526,49.38888856,21.87222208,59.17005495,6.26707031,13.81653625,24,16,47,42,35,V-09-MDGA.Yth-9
MDGA-10-hi,"[('2013_Validation_GEO_MDGA_R0012911.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012913.png', 'SIGN')]",missed,0.243902439,0.619512191,1,0.993593557,1,4490.843873,43.36585337,87.97073113,83.63414579,40.26829242,40.26829242,91.64507929,51.37678688,28.46551705,4490.843873,43.36585337,87.97073113,83.63414579,40.26829242,107.9668154,39.07476628,86.14518395,120,111,87,76,79,V-10-MDGA.Yth-10
MDGA-10-lo,"[('2013_Validation_GEO_MDGA_R0012919.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012921.png', 'SIGN')]",missed,0.23255814,0.590697671,1,0.996619794,1,4097.079043,38.39534858,81.51627853,76.1999995,37.80465091,37.80465091,78.38905557,40.58440466,26.68563594,4097.079043,38.39534858,81.51627853,76.1999995,37.80465091,101.3011057,36.72090157,80.95579634,120,111,87,76,79,V-10-MDGA.Yth-10
MDGA-11-hi,"[('2013_Validation_GEO_MDGA_R0012926.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012929.png', 'SIGN')]",missed,0.265829594,0.675207165,1,0.994457618,1,3272.053923,42.53805142,81.70006701,76.97361685,34.43556543,34.43556543,80.14095228,45.70538685,23.16574402,3272.053923,42.53805142,81.70006701,76.97361685,34.43556543,90.4799253,26.06977798,57.47406917,98,83,81,73,81,V-11-MDGA.Yth-11
MDGA-11-lo,"[('2013_Validation_GEO_MDGA_R0012934.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012936.png', 'SIGN')]",missed,0.240152228,0.609986655,1,0.992659788,1,3425.075066,43.91903914,79.29826511,77.46830515,33.54926601,33.54926601,83.87316502,50.32389901,25.16194951,3425.075066,43.91903914,79.29826511,77.46830515,33.54926601,92.22336167,26.87543022,59.25022977,98,83,81,73,81,V-11-MDGA.Yth-11
MDGA-12-hi,"[('2013_Validation_GEO_MDGA_R0012942.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012945.png', 'SIGN')]",missed,0.220392012,0.559795706,1,0.997142786,1,4275.159806,39.74549512,80.05078595,77.81160312,38.066108,38.066108,82.67482832,44.60872032,30.33392982,4275.159806,39.74549512,80.05078595,77.81160312,38.066108,107.4425282,38.35050558,84.54846113,116,114,86,76,80,V-12-MDGA.Yth-12
MDGA-12-lo,"[('2013_Validation_GEO_MDGA_R0012950.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012952.png', 'SIGN')]",missed,0.211577574,0.537407033,1,0.999300546,1,3835.473996,37.61849232,76.31179871,72.01254244,34.39405012,34.39405012,79.90002413,45.50597401,28.57351856,3835.473996,37.61849232,76.31179871,72.01254244,34.39405012,98.9092256,34.26401183,75.53927721,116,114,86,76,80,V-12-MDGA.Yth-12
MDGA-13-hi,"[('2013_Validation_GEO_MDGA_R0012957.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012959.png', 'SIGN')]",missed,0.239921444,0.609400464,1,0.991905302,1,4257.271643,39.00162971,84.70666452,78.00325942,39.00162971,39.00162971,67.85215031,28.85052061,30.45332731,4257.271643,39.00162971,84.70666452,78.00325942,39.00162971,109.0995914,38.16613137,84.14198525,144,144,93,75,82,V-13-MDGA.Yth-13
MDGA-13-lo,"[('2013_Validation_GEO_MDGA_R0012965.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012967.png', 'SIGN')]",missed,0.243902439,0.619512191,1,0.98467723,1,4495.79997,41.5073168,86.73170674,82.39512141,40.88780461,40.88780461,74.87887109,33.99106648,30.54269742,4495.79997,41.5073168,86.73170674,82.39512141,40.88780461,112.2027702,42.62956901,93.98218885,144,144,93,75,82,V-13-MDGA.Yth-13
MO-2-hi,"[('2013_Validation_GEO_Montgomery__R0013379.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013381.png', 'SIGN')]",missed,0.25,0.634999996,1,0.996376812,1,5264.784965,34.92499977,97.15499936,78.73999948,43.81499971,43.81499971,82.82835562,39.01335591,40.21376686,5264.784965,34.92499977,97.15499936,78.73999948,43.81499971,131.9920779,51.43803884,113.4015565,172,183,103,70,93,V-43-Montgomery-2
MO-2-lo,"[('2013_Validation_GEO_Montgomery__R0013385.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013387.png', 'SIGN')]",missed,0.222435315,0.564985696,1,0.996041802,1,5491.095976,37.28905592,93.22263979,79.66298309,42.37392718,42.37392718,90.27488833,47.90096116,41.1456974,5491.095976,37.28905592,93.22263979,79.66298309,42.37392718,131.1923195,53.66984728,118.3218559,172,183,103,70,93,V-43-Montgomery-2
MO-3-hi,"[('2013_Validation_GEO_Montgomery__R0013391.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013393.png', 'SIGN')]",missed,0.191912913,0.487458796,1,0.99950229,1,4730.787612,33.14719811,81.40561888,69.21914899,36.07195088,36.07195088,71.64976545,35.57781457,30.14231512,4730.787612,33.14719811,81.40561888,69.21914899,36.07195088,104.0091258,44.97716042,99.15774621,163,149,98,68,82,V-44-Montgomery-3
MO-3-lo,"[('2013_Validation_GEO_Montgomery__R0013398.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013400.png', 'SIGN')]",missed,0.204601584,0.519688021,1,0.986879135,1,4457.364156,31.70096928,84.70914742,66.52006669,34.81909741,34.81909741,58.16371953,23.34462212,26.50999462,4457.364156,31.70096928,84.70914742,66.52006669,34.81909741,96.33551247,40.7091163,89.74831192,163,149,98,68,82,V-44-Montgomery-3
MO-4-hi,"[('2013_Validation_GEO_Montgomery__R0013405.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013407.png', 'SIGN')]",missed,0.196965675,0.500292811,1,0.995619865,1,3654.138691,33.01932552,75.04392164,64.0374798,31.01815428,31.01815428,69.67846251,38.66030823,27.871385,3654.138691,33.01932552,75.04392164,64.0374798,31.01815428,92.50347199,32.64168734,71.96266104,95,87,80,61,68,V-45-Montgomery-4
MO-4-lo,"[('2013_Validation_GEO_Montgomery__R0013412.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013414.png', 'SIGN')]",missed,0.227895361,0.578854213,1,1,1,3567.478515,35.310107,76.98761034,69.46250557,34.15239857,34.15239857,67.14708872,32.99469015,25.46958538,3567.478515,35.310107,76.98761034,69.46250557,34.15239857,93.65399338,31.73371651,69.96092635,95,87,80,61,68,V-45-Montgomery-4
MO-5-hi,"[('2013_Validation_GEO_Montgomery__R0013418.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013420.png', 'SIGN')]",missed,0.238384654,0.605497018,1,0.980752063,1,4186.406384,35.72432408,85.98057659,73.26513921,37.54081513,37.54081513,79.60462004,42.06380491,38.44541309,4186.406384,35.72432408,85.98057659,73.26513921,37.54081513,119.3588882,43.14125758,95.11026998,180,148,102,70,74,V-46-Montgomery-5
MO-5-lo,"[('2013_Validation_GEO_Montgomery__R0013425.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013427.png', 'SIGN')]",missed,0.238095238,0.604761901,1,0.98262746,1,4181.323782,40.51904735,85.87618991,78.0142852,37.49523785,37.49523785,74.9904757,37.49523785,36.10652533,4181.323782,40.51904735,85.87618991,78.0142852,37.49523785,115.6133793,38.47585482,84.82480911,180,148,102,70,74,V-46-Montgomery-5
MO-6-hi,"[('2013_Validation_GEO_Montgomery__R0013431.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013433.png', 'SIGN')]",missed,0.217391304,0.552173909,1,0.997749572,1,4070.62606,35.3391302,82.2739125,70.12608649,34.78695629,34.78695629,69.04683749,34.2598812,31.62450572,4070.62606,35.3391302,82.2739125,70.12608649,34.78695629,104.3188806,38.92941822,85.82474607,164,133,98,62,71,V-47-Montgomery-6
MO-6-lo,"[('2013_Validation_GEO_Montgomery__R0013441.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013443.png', 'SIGN')]",missed,0.214948367,0.545968849,1,0.997834244,1,4061.462271,33.30409982,80.80338972,68.24610618,34.94200636,34.94200636,65.19031038,30.24830402,28.68373657,4061.462271,33.30409982,80.80338972,68.24610618,34.94200636,99.94308329,39.00201863,85.98480271,164,133,98,62,71,V-47-Montgomery-6
MO-7-hi,"[('2013_Validation_GEO_Montgomery__R0013447.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013449.png', 'SIGN')]",missed,0.238095238,0.604761901,1,0.990856558,1,3975.099974,29.02857124,81.6428566,66.52380908,37.49523785,37.49523785,80.19814762,42.70290977,34.89140189,3975.099974,29.02857124,81.6428566,66.52380908,37.49523785,113.7046678,44.51230086,98.13290548,175,146,101,70,77,V-48-Montgomery-7
MO-7-lo,"[('2013_Validation_GEO_Montgomery__R0013453.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013455.png', 'SIGN')]",missed,0.18837815,0.478480497,1,0.999526849,1,4847.485912,32.53667377,82.29864542,68.42271102,35.88603725,35.88603725,70.3555204,34.46948315,33.99729845,4847.485912,32.53667377,82.29864542,68.42271102,35.88603725,109.772487,48.81871669,107.626935,175,146,101,70,77,V-48-Montgomery-7
MO-8-hi,"[('2013_Validation_GEO_Montgomery__R0013459.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013461.png', 'SIGN')]",missed,0.217391304,0.552173909,1,0.991898461,1,4948.030402,36.99565193,90.00434723,75.64782559,38.65217366,38.65217366,74.94750746,36.2953338,31.11028611,4948.030402,36.99565193,90.00434723,75.64782559,38.65217366,109.5826156,44.60607913,98.33965134,156,157,96,72,84,V-49-Montgomery-8
MO-8-lo,"[('2013_Validation_GEO_Montgomery__R0013466.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013469.png', 'SIGN')]",missed,0.226119461,0.574343428,1,0.988379543,1,4525.251871,33.88626227,87.30020109,71.79292853,37.90666626,37.90666626,69.72954659,31.82288032,30.41892972,4525.251871,33.88626227,87.30020109,71.79292853,37.90666626,107.3255952,43.78186227,96.52256272,156,157,96,72,84,V-49-Montgomery-8
MO-9-hi,"[('2013_Validation_GEO_Montgomery__R0013473.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013475.png', 'SIGN')]",missed,0.196078431,0.498039212,1,0.99079444,1,5054.101927,39.84313699,90.64313666,75.20392107,35.36078408,35.36078408,61.47954505,26.11876097,27.32424224,5054.101927,39.84313699,90.64313666,75.20392107,35.36078408,98.4654091,40.34959221,88.95569634,160,156,97,76,86,V-50-Montgomery-9
MO-9-lo,"[('2013_Validation_GEO_Montgomery__R0013482.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013484.png', 'SIGN')]",missed,0.238095238,0.604761901,1,0.992814027,1,5260.823775,35.68095215,94.34285652,78.6190471,42.93809495,42.93809495,77.28857092,34.35047596,26.83630935,5260.823775,35.68095215,94.34285652,78.6190471,42.93809495,109.601378,49.48523451,109.0963564,160,156,97,76,86,V-50-Montgomery-9
MO-10-hi,"[('2013_Validation_GEO_Montgomery__R0013488.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013491.png', 'SIGN')]",missed,0.186644532,0.474077109,1,0.998116963,1,4876.831218,32.71132051,83.91164825,67.79302656,35.08170605,35.08170605,62.06763378,26.98592773,26.08639681,4876.831218,32.71132051,83.91164825,67.79302656,35.08170605,96.08263128,45.04194088,99.30056279,147,143,94,71,81,V-51-Montgomery-10
MO-10-lo,"[('2013_Validation_GEO_Montgomery__R0013495.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013497.png', 'SIGN')]",missed,0.198706178,0.504713689,1,0.993063596,1,5132.938222,34.82524458,88.32489566,72.1740576,37.34881302,37.34881302,70.83395573,33.48514271,27.04569219,5132.938222,34.82524458,88.32489566,72.1740576,37.34881302,101.1506523,47.02444779,103.6712459,147,143,94,71,81,V-51-Montgomery-10
MO-11-hi,"[('2013_Validation_GEO_Montgomery__R0013501.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013503.png', 'SIGN')]",missed,0.195554825,0.496709252,1,0.991382154,1,4182.2919,32.78281062,75.00309702,68.04916749,35.26635688,35.26635688,62.02014485,26.75378797,25.5377067,4182.2919,32.78281062,75.00309702,68.04916749,35.26635688,95.51079972,39.27028912,86.57623837,133,130,90,71,74,V-52-Montgomery-11
MO-11-lo,"[('2013_Validation_GEO_Montgomery__R0013510.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013512.png', 'SIGN')]",missed,0.175181022,0.444959794,1,0.995726933,1,5079.661005,34.70686391,81.87260204,69.85868761,35.1518237,35.1518237,70.69422323,35.54239952,24.60627659,5079.661005,34.70686391,81.87260204,69.85868761,35.1518237,93.86780444,45.09107355,99.40888187,133,130,90,71,74,V-52-Montgomery-11
MO-12-hi,"[('2013_Validation_GEO_Montgomery__R0013516.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013519.png', 'SIGN')]",missed,0.250138073,0.635350701,1,0.975558963,1,4470.962883,32.40288575,88.94909813,73.06533061,40.66244486,40.66244486,70.81661745,30.15417259,37.00739364,4470.962883,32.40288575,88.94909813,73.06533061,40.66244486,122.003497,48.20107043,106.265257,exceededtape,180,108,71,81,V-53-Montgomery-12
MO-12-lo,"[('2013_Validation_GEO_Montgomery__R0013524.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013526.png', 'SIGN')]",missed,0.285714286,0.725714281,1,0.982312925,1,4548.051399,37.73714261,96.51999936,81.27999946,43.54285686,43.54285686,77.54207385,33.999217,41.75342438,4548.051399,37.73714261,96.51999936,81.27999946,43.54285686,133.9830853,45.40447785,100.0998207,exceededtape,180,108,71,81,V-53-Montgomery-12
MO-13-hi,"[('2013_Validation_GEO_Montgomery__R0013530.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013532.png', 'SIGN')]",missed,0.228095322,0.579362113,1,0.968331102,1,4897.927307,32.44427835,90.38048969,72.42026418,39.97598583,39.97598583,63.3853469,23.40936107,30.25209738,4897.927307,32.44427835,90.38048969,72.42026418,39.97598583,110.3140151,48.79776803,107.5807511,179,167,102,69,82,V-54-Montgomery-13
MO-13-lo,"[('2013_Validation_GEO_Montgomery__R0013536.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013538.png', 'SIGN')]",missed,0.25379115,0.644629516,1,0.968770935,1,4644.55566,31.58684626,89.60350267,74.13239429,42.54554803,42.54554803,70.76453397,28.21898594,36.90175084,4644.55566,31.58684626,89.60350267,74.13239429,42.54554803,124.7955252,50.30352133,110.9003715,179,167,102,69,82,V-54-Montgomery-13
MO-14-hi,"[('2013_Validation_GEO_Montgomery__R0013542.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013544.png', 'SIGN')]",missed,0.172569174,0.4383257,1,0.992869549,1,4424.021291,31.99777611,79.33695172,63.11890081,31.12112471,31.12112471,63.30319685,32.18207214,26.87733497,4424.021291,31.99777611,79.33695172,63.11890081,31.12112471,91.10376743,41.38377995,91.23569188,187,163,104,65,74,V-55-Montgomery-14
MO-14-lo,"[('2013_Validation_GEO_Montgomery__R0013548.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013550.png', 'SIGN')]",missed,0.232000089,0.589280223,1,0.98840713,1,4331.798917,31.82113203,84.85635207,70.1243465,38.30321448,38.30321448,78.0609814,39.75776692,38.30321448,4331.798917,31.82113203,84.85635207,70.1243465,38.30321448,120.3330972,47.28198852,104.2390265,187,163,104,65,74,V-55-Montgomery-14
MO-15-hi,"[('2013_Validation_GEO_Montgomery__R0013554.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013557.png', 'SIGN')]",missed,0.221160858,0.561748576,1,0.992911286,1,4657.457446,32.58141743,85.94753218,71.34206919,38.76065177,38.76065177,67.7084803,28.94782853,33.36359899,4657.457446,32.58141743,85.94753218,71.34206919,38.76065177,113.2925082,48.56732685,107.0727148,164,158,98,72,82,V-56-Montgomery-15
MO-15-lo,"[('2013_Validation_GEO_Montgomery__R0013563.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013565.png', 'SIGN')]",missed,0.227272727,0.577272723,1,0.977642778,1,4738.254514,31.74999979,90.05454486,70.42727226,38.67727247,38.67727247,64.05923253,25.38196006,29.81373086,4738.254514,31.74999979,90.05454486,70.42727226,38.67727247,107.5854165,47.63387028,105.0147937,164,158,98,72,82,V-56-Montgomery-15
MO-16-hi,"[('2013_Validation_GEO_Montgomery__R0013570.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013573.png', 'SIGN')]",missed,0.241935484,0.614516125,1,0.991638175,1,3729.498362,36.25645137,84.80322525,70.66935437,34.412903,34.412903,71.51431404,37.10141105,27.42278208,3729.498362,36.25645137,84.80322525,70.66935437,34.412903,97.13126698,33.00518918,72.76404606,116,105,86,68,77,V-57-Montgomery-16
MO-16-lo,"[('2013_Validation_GEO_Montgomery__R0013578.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013580.png', 'SIGN')]",missed,0.281840751,0.715875503,1,0.964176729,1,3354.592605,37.94140164,83.7574338,74.45105227,36.50965063,36.50965063,79.4331588,42.92350817,30.58916674,3354.592605,37.94140164,83.7574338,74.45105227,36.50965063,105.3985759,30.80130098,67.90530032,116,105,86,68,77,V-57-Montgomery-16
MO-17-hi,"[('2013_Validation_GEO_Montgomery__R0013585.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013588.png', 'SIGN')]",missed,0.322580645,0.819354833,1,0.979988794,1,3680.541911,32.77419333,90.12903166,75.38064466,42.60645133,42.60645133,76.2792919,33.67284057,43.29365216,3680.541911,32.77419333,90.12903166,75.38064466,42.60645133,134.931567,41.27452123,90.99481743,148,148,94,72,79,V-58-Montgomery-17
MO-17-lo,"[('2013_Validation_GEO_Montgomery__R0013593.png', 'Rear'), ('2013_Validation_GEO_Montgomery__R0013595.png', 'SIGN')]",missed,0.251054833,0.637679271,1,0.978651627,1,4098.364674,33.79700136,84.17366376,73.33311615,39.5361148,39.5361148,78.59589086,39.05977606,36.20174367,4098.364674,33.79700136,84.17366376,73.33311615,39.5361148,118.9687499,42.10434404,92.82426507,148,148,94,72,79,V-58-Montgomery-17
State-1-hi,"[('2013_Validation_GEO_State_R0013605.png', 'Rear'), ('2013_Validation_GEO_State_R0013607.png', 'SIGN')]",missed,0.283867807,0.721024225,1,0.996069223,1,2112.60098,25.95687212,65.61320451,55.51886536,29.56199324,29.56199324,56.37403363,26.81204038,24.06208752,2112.60098,25.95687212,65.61320451,55.51886536,29.56199324,84.23250909,19.81780533,43.69081759,64,51,67,49,57,V-59-MDState-1
State-1-lo,"[('2013_Validation_GEO_State_R0013614.png', 'Rear'), ('2013_Validation_GEO_State_R0013617.png', 'SIGN')]",missed,0.233186248,0.592293065,1,0.995649934,1,2511.91489,25.46860181,63.96765106,55.08325508,29.61465327,29.61465327,58.68088703,29.06623376,24.67887772,2511.91489,25.46860181,63.96765106,55.08325508,29.61465327,85.28407905,24.95045488,55.00638213,64,51,67,49,57,V-59-MDState-1
State-2-hi,"[('2013_Validation_GEO_State_R0013621.png', 'Rear'), ('2013_Validation_GEO_State_R0013623.png', 'SIGN')]",missed,0.222222222,0.564444441,1,1,1,4021.66664,42.89777749,81.27999946,78.45777726,35.55999977,35.55999977,78.45777726,42.89777749,26.52888871,4021.66664,42.89777749,81.27999946,78.45777726,35.55999977,97.52899796,33.25218304,73.30857475,105,108,83,74,77,V-60-MDState-2
State-2-lo,"[('2013_Validation_GEO_State_R0013630.png', 'Rear'), ('2013_Validation_GEO_State_R0013632.png', 'SIGN')]",missed,0.196078431,0.498039212,1,0.994733322,1,4397.188206,41.33725463,76.69803871,77.69411713,36.35686251,36.35686251,80.21593473,43.85907223,28.27755973,4397.188206,41.33725463,76.69803871,77.69411713,36.35686251,101.527513,37.08125505,81.7502404,105,108,83,74,77,V-60-MDState-2
State-3-hi,"[('2013_Validation_GEO_State_R0013636.png', 'Rear'), ('2013_Validation_GEO_State_R0013638.png', 'SIGN')]",missed,0.232317376,0.590086131,1,0.997751193,1,2268.881175,37.17542628,60.1887854,65.49956059,28.32413431,28.32413431,67.73162552,39.40749121,20.31948766,2268.881175,37.17542628,60.1887854,65.49956059,28.32413431,76.4092227,17.03012114,37.54502094,49,42,61,59,59,V-61-MDState-3
State-3-lo,"[('2013_Validation_GEO_State_R0013642.png', 'Rear'), ('2013_Validation_GEO_State_R0013644.png', 'SIGN')]",missed,0.192307692,0.488461535,1,0.998053566,1,2754.923059,36.63461514,61.54615344,64.47692265,27.84230751,27.84230751,65.42942265,37.58711514,24.5940383,2754.923059,36.63461514,61.54615344,64.47692265,27.84230751,82.36681939,22.79750472,50.25993562,49,42,61,59,59,V-61-MDState-3
State-4-hi,"[('2013_Validation_GEO_State_R0013647.png', 'Rear'), ('2013_Validation_GEO_State_R0013649.png', 'SIGN')]",missed,0.223105378,0.566687656,1,0.999245818,1,4053.516805,39.66813594,78.20289656,77.06952125,37.40138531,37.40138531,77.10439433,39.70300902,23.59164304,4053.516805,39.66813594,78.20289656,77.06952125,37.40138531,95.8076249,35.24992725,77.71285042,124,118,88,75,76,V-62-MDState-4
State-4-lo,"[('2013_Validation_GEO_State_R0013653.png', 'Rear'), ('2013_Validation_GEO_State_R0013655.png', 'SIGN')]",missed,0.194708082,0.494558526,1,0.997950744,1,4397.614412,42.53203323,75.66745446,79.12936414,36.59733092,36.59733092,77.88662733,41.28929642,22.99063096,4397.614412,42.53203323,75.66745446,79.12936414,36.59733092,93.60055163,35.53768589,78.34725015,124,118,88,75,76,V-62-MDState-4
State-5-hi,"[('2013_Validation_GEO_State_R0013658.png', 'Rear'), ('2013_Validation_GEO_State_R0013660.png', 'SIGN')]",missed,0.257299008,0.653539477,1,0.987322872,1,2291.309405,38.55882912,62.08625027,69.27518451,30.7163554,30.7163554,69.66030599,38.94395059,21.39174751,2291.309405,38.55882912,62.08625027,69.27518451,30.7163554,81.85121664,17.6780675,38.97349931,66,52,68,61,58,V-63-MDState-5
